player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore
Adrián López,Osasuna,La Liga,FW,31.0,1443.0,2.0,0.0,3.1,3.0,2.3,,,58.0,,110.0,22.0,2.0,70.6,5.0,4.0,8.0,400.0,638.0,0.12474012474012475,0.0,0.19334719334719336,0.18711018711018712,0.14345114345114343,3.6174636174636174,,6.860706860706861,1.3721413721413722,0.12474012474012475,0.31185031185031187,0.2494802494802495,0.498960498960499,24.948024948024948,39.79209979209979,0.06644714492933278,-0.8425355487639358,0.4943890352421502,1.3283977772273974,0.2555850524166356,1.6265790681577743,,1.1946537270700486,0.922778916245158,0.6722679974985785,-0.9311052141932821,-0.9345346603066996,-0.7616746207694601,-0.14745713535321775,-0.4403763803040614,,,-0.6935913725380422
Fran Mérida,Osasuna,La Liga,MF,29.0,1161.0,0.0,1.0,0.4,0.7,0.4,,,13.0,,22.0,8.0,0.3,75.5,15.0,25.0,10.0,544.0,929.0,0.0,0.07751937984496124,0.0310077519379845,0.05426356589147287,0.0310077519379845,1.0077519379844961,,1.7054263565891472,0.6201550387596899,0.023255813953488372,1.1627906976744184,1.9379844961240311,0.7751937984496124,42.17054263565892,72.01550387596899,-0.7134280893521948,-0.02639731564763245,-0.629199548675538,-0.3940250832720564,-0.6223377289661943,-0.344257522087703,,-0.4809523593423407,-0.27322908650053174,-0.7632873487695943,0.5919514574301524,1.839259401897337,-0.5752559805437896,1.247187424553328,1.2341268527428506,,,-0.14001839884348216
Jon Moncayola,Osasuna,La Liga,"MF,DF",21.0,1496.0,1.0,0.0,0.5,0.6,0.5,,,8.0,,27.0,7.0,0.3,76.8,30.0,16.0,23.0,334.0,839.0,0.06016042780748663,0.0,0.030080213903743314,0.03609625668449198,0.030080213903743314,0.48128342245989303,,1.624331550802139,0.4211229946524064,0.01804812834224599,1.804812834224599,0.9625668449197861,1.3836898395721926,20.093582887700535,50.47459893048128,-0.33730510704328964,-0.8425355487639358,-0.6356192525834493,-0.6295733298499526,-0.6295796554138157,-0.741842980346142,,-0.5073103722661005,-0.5897826021537496,-0.8369531288587001,1.7410755496609889,0.23688991158823933,-0.16460670408591757,-0.540560009950588,0.11474434181713732,,,0.00684790029997203
Raúl Navas,Osasuna,La Liga,DF,31.0,711.0,0.0,0.0,0.0,0.1,0.0,,,6.0,,0.0,3.0,0.1,80.4,5.0,18.0,30.0,162.0,353.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.7594936708860759,,0.0,0.37974683544303794,0.012658227848101266,0.6329113924050632,2.278481012658228,3.7974683544303796,20.50632911392405,44.68354430379747,-0.7134280893521948,-0.8425355487639358,-0.8438113262450437,-0.9334590915087353,-0.8644365438408633,-0.5317404844684965,,-1.0352622132380485,-0.6555899384583136,-0.9131964457837219,-0.35645365353904324,2.398610802784257,1.464354429050515,-0.5071366574846534,-0.18619033503742985,,,0.4135545748510778
Iñigo Pérez,Osasuna,La Liga,MF,31.0,1082.0,2.0,1.0,1.0,0.9,1.0,,,10.0,,30.0,13.0,0.7,74.2,11.0,12.0,6.0,354.0,687.0,0.16635859519408502,0.08317929759704251,0.08317929759704251,0.07486136783733827,0.08317929759704251,0.8317929759704252,,2.4953789279112755,1.0813308687615526,0.058225508317929754,0.9149722735674677,0.9981515711645101,0.49907578558225507,29.44547134935305,57.14417744916821,0.3266458136683636,0.03319133538396455,-0.2681082907593778,-0.12696428321460748,-0.21499864164703097,-0.4771405388001702,,-0.2241963330839776,0.46025496616130784,-0.26862042623629995,0.14839335339004628,0.29534679883561576,-0.7615968185084594,0.21673695466575454,0.46133189549500087,,,-0.2868846979869364
Facundo Roncaglia,Osasuna,La Liga,DF,32.0,1277.0,1.0,0.0,0.1,0.4,0.1,,,14.0,,13.0,3.0,0.2,77.3,20.0,22.0,46.0,316.0,738.0,0.07047768206734534,0.0,0.007047768206734534,0.028191072826938137,0.007047768206734534,0.9866875489428347,,0.9162098668754894,0.21143304620203604,0.014095536413469069,1.409553641346907,1.5505090054815975,3.2419733750978854,22.270947533281127,52.01252936570086,-0.2728016355275103,-0.8425355487639358,-0.7950321027215128,-0.7320679907437735,-0.8094097771866953,-0.3601652060670911,,-0.7374691390995165,-0.9232871424745391,-0.8928648696094618,1.0336204085469092,1.2027331880427379,1.0894734176341787,-0.36424143603661374,0.1946635669639799,,,0.06333493843206993
Rubén,Osasuna,La Liga,GK,35.0,1583.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,51.2,1.0,0.0,9.0,253.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05685407454200884,0.0,0.5116866708780796,14.384080859128238,31.4971572962729,-0.7134280893521948,-0.8425355487639358,-0.8438113262450437,-1.097579344014706,-0.8644365438408633,-1.1053049622658646,,-1.0352622132380485,-1.2595640188977486,-1.09225453388393,-1.3875105358130297,-1.344368888453292,-0.7530862439570295,-1.0029039069547467,-0.8714266812297025,,,-2.885288452063439
Oier Sanjurjo,Osasuna,La Liga,MF,33.0,2320.0,2.0,1.0,2.4,1.1,2.4,,,13.0,,28.0,15.0,1.0,72.7,34.0,35.0,39.0,495.0,1270.0,0.07758620689655173,0.03879310344827586,0.09310344827586207,0.04267241379310345,0.09310344827586207,0.5043103448275862,,1.0862068965517242,0.5818965517241379,0.03879310344827586,1.3189655172413792,1.3577586206896552,1.5129310344827585,19.20258620689655,49.26724137931035,-0.22835913975381367,-0.4341146484846133,-0.19942096307729484,-0.544310165200397,-0.1375139815921806,-0.7244532044870519,,-0.6822154904629374,-0.3340778740864592,-0.5435032380251026,0.8714811458121223,0.8860920697949458,-0.07738706814438598,-0.6127111144705901,0.052003480621426956,,,-0.45634581238323
Roberto Torres,Osasuna,La Liga,"MF,FW",30.0,2717.0,7.0,8.0,8.2,6.7,4.3,,,45.0,,185.0,46.0,5.8,64.6,16.0,31.0,37.0,776.0,1488.0,0.2318733897681266,0.26499815973500185,0.2716231137283769,0.22193595877806402,0.14243651085756348,1.4906146485093854,,6.128082443871917,1.5237394184762607,0.19212366580787632,0.5299963194700037,1.026867868973132,1.2256164887743835,25.70482149429518,49.289657710710344,0.7362442959031805,1.9474136264970971,1.0361546700902609,1.779931317975329,0.24766311892948054,0.020397127485502972,,0.9565309069980006,1.1638903149081847,1.6254478721066414,-0.540656320442145,0.34252056017400967,-0.27128399160390687,-0.08617328560750476,0.05316835504948694,,,-1.3714358301232168
Nacho Vidal,Osasuna,La Liga,DF,24.0,2332.0,0.0,0.0,0.9,2.0,0.9,,,48.0,,69.0,19.0,1.4,72.3,29.0,44.0,70.0,694.0,1524.0,0.0,0.0,0.034734133790737566,0.07718696397941681,0.034734133790737566,1.8524871355060035,,2.66295025728988,0.7332761578044596,0.05403087478559176,1.1192109777015438,1.6981132075471697,2.7015437392795882,26.783876500857634,58.8164665523156,-0.7134280893521948,-0.8425355487639358,-0.6034084034509007,-0.096811766555485,-0.5932433066383103,0.293680779462879,,-0.16973110288152155,-0.09331389702005749,-0.32795598802223563,0.5139502432935281,1.4452103153935603,0.7247593949829314,0.0012064008028500937,0.5482331273611654,,,-0.501535442888909
Christopher Antwi-Adjei,Paderborn 07,Bundesliga,"MF,FW",25.0,2470.0,1.0,2.0,3.8,4.2,3.8,,,114.0,,155.0,42.0,3.2,71.3,16.0,15.0,14.0,693.0,1153.0,0.03643724696356275,0.0728744939271255,0.13846153846153847,0.15303643724696356,0.13846153846153847,4.153846153846154,,5.647773279352227,1.5303643724696356,0.11659919028340081,0.582995951417004,0.5465587044534413,0.5101214574898786,25.251012145748987,42.012145748987855,-0.5810664050989068,-0.24331838781512732,-0.022253189335635217,0.6191167483203023,0.047930904318261656,2.2154898284607323,,0.7501023389587419,0.9666350254138263,0.25704046978489464,-0.49336079668963817,-0.5011903892419404,-0.7783854810107173,-0.15060355634866734,-0.4004585183506425,,,-0.6049670009695112
Jamilu Collins,Paderborn 07,Bundesliga,DF,24.0,2668.0,1.0,2.0,2.1,1.4,1.3,,,101.0,,57.0,20.0,1.4,76.1,43.0,70.0,91.0,1125.0,2195.0,0.03373313343328336,0.06746626686656672,0.07083958020989505,0.047226386806596694,0.04385307346326837,3.407046476761619,,1.9227886056971515,0.6746626686656672,0.047226386806596694,1.4505247376311845,2.361319340329835,3.069715142428785,37.94977511244378,74.04422788605697,-0.5959038452614911,-0.29095406332654156,-0.4472537023215208,-0.5830937189846469,-0.6120297968897346,1.6091278524236121,,-0.4358887071625668,-0.29662344000807955,-0.5692391594941398,0.962653312321967,2.1314995393255867,0.9424514952133041,0.8586811613902333,1.1385532409097008,,,-0.024716212865660794
Mohamed Dräger,Paderborn 07,Bundesliga,DF,23.0,1455.0,1.0,3.0,0.6,1.2,0.6,,,61.0,,61.0,12.0,0.8,77.0,21.0,18.0,39.0,563.0,1036.0,0.061855670103092786,0.18556701030927836,0.03711340206185567,0.07422680412371134,0.03711340206185567,3.7731958762886597,,3.7731958762886597,0.7422680412371134,0.04948453608247423,1.2989690721649485,1.1134020618556701,2.4123711340206184,34.82474226804124,64.08247422680412,-0.441595806643281,0.7492775373992847,-0.6592209890515194,-0.27631582609883665,-0.6590437534534429,1.9064218661124928,,0.15325907379888318,-0.19681873139381895,-0.5423429890495838,0.7082903554655672,0.32113447752351654,0.5005134319870359,0.6103067409400074,0.6599313405648961,,,0.0840808099038119
Klaus Gjasula,Paderborn 07,Bundesliga,MF,29.0,2280.0,2.0,1.0,2.1,1.4,1.3,,,13.0,,24.0,27.0,1.5,77.8,39.0,32.0,50.0,801.0,1434.0,0.07894736842105263,0.039473684210526314,0.08289473684210527,0.055263157894736833,0.05131578947368422,0.5131578947368421,,0.9473684210526315,1.0657894736842106,0.05921052631578947,1.5394736842105263,1.263157894736842,1.9736842105263157,31.61842105263158,56.60526315789473,-0.3478138525093258,-0.5375127912050655,-0.37148766588482784,-0.49178017849124,-0.5599720947460601,-0.7405571472783521,,-0.7464509527943767,0.2807906814043625,-0.4264994999358374,1.1119404867181224,0.5383866402475027,0.20558041844782923,0.35547160374102765,0.30068164482919235,,,0.18078927458778668
Gerrit Holtmann,Paderborn 07,Bundesliga,"MF,DF",24.0,1065.0,1.0,0.0,1.1,1.4,1.1,,,59.0,,75.0,11.0,1.3,72.4,14.0,6.0,8.0,355.0,584.0,0.08450704225352113,0.0,0.09295774647887325,0.11830985915492957,0.09295774647887325,4.985915492957746,,6.338028169014085,0.9295774647887324,0.10985915492957746,1.1830985915492958,0.5070422535211268,0.676056338028169,30.0,49.352112676056336,-0.317307985470447,-0.885197086120447,-0.30824217036260426,0.2245544595568641,-0.26949010515537936,2.8910862757346294,,0.9698713287401532,0.07970311483249982,0.17676183558861516,0.5138195122206097,-0.5585172676883623,-0.6668260254003157,0.22684115055657017,-0.04780284754528565,,,-0.4719928620290444
Uwe Hünemeier,Paderborn 07,Bundesliga,DF,33.0,1209.0,1.0,0.0,1.5,0.3,0.7,,,13.0,,4.0,7.0,0.2,86.9,15.0,24.0,63.0,538.0,973.0,0.07444168734491315,0.0,0.11166253101736973,0.022332506203473945,0.052109181141439205,0.967741935483871,,0.2977667493796526,0.5210918114143921,0.01488833746898263,1.1166253101736974,1.7866004962779156,4.689826302729529,40.049627791563275,72.4317617866005,-0.37253647329071,-0.885197086120447,-0.1906835661800899,-0.865937207938285,-0.554437628867201,-0.37145886606537654,,-0.953276438976478,-0.523337591215631,-0.954408420056389,0.4022542972177332,1.2977496317171016,2.031666243102192,1.025575308804185,1.0610807782126745,,,1.2808480603680048
Laurent Jans,Paderborn 07,Bundesliga,DF,26.0,1571.0,0.0,1.0,0.2,0.8,0.2,,,37.0,,30.0,10.0,0.8,75.1,25.0,19.0,49.0,496.0,1051.0,0.0,0.057288351368555056,0.011457670273711012,0.04583068109484405,0.011457670273711012,2.119669000636537,,1.7186505410566517,0.5728835136855506,0.04583068109484405,1.4322087842138764,1.088478676002546,2.807129217059198,28.41502227880331,60.210057288351365,-0.7809971644614049,-0.38060116479194933,-0.820465937481045,-0.598951683412062,-0.8380105588150754,0.5638451959334945,,-0.5008838515851621,-0.44687834608172117,-0.5858630112096787,0.9319127916390997,0.28497789266920875,0.7659127060801483,0.10086873921571873,0.47387739691129654,,,-0.1456017937206297
Luca Kilian,Paderborn 07,Bundesliga,DF,19.0,1261.0,0.0,0.0,0.0,0.2,0.0,,,4.0,,3.0,1.0,0.1,90.7,24.0,12.0,67.0,516.0,874.0,0.0,0.0,0.0,0.014274385408406028,0.0,0.2854877081681205,,0.2141157811260904,0.07137192704203013,0.007137192704203014,1.7129262490087231,0.8564631245043616,4.781919111816019,36.82791435368755,62.37906423473434,-0.7809971644614049,-0.885197086120447,-0.8924768030319841,-0.957493323130746,-0.917935881651532,-0.925413338903249,,-0.979909917511238,-1.187251719791557,-1.0467300893813387,1.4030540331544632,-0.0516091996584402,2.0935810353025626,0.7695168134759308,0.578089392313797,,,1.7402132676168862
Streli Mamba,Paderborn 07,Bundesliga,FW,25.0,1521.0,5.0,2.0,4.6,1.1,4.6,,,32.0,,73.0,8.0,1.3,76.8,9.0,6.0,2.0,255.0,421.0,0.2958579881656805,0.1183431952662722,0.272189349112426,0.0650887573964497,0.272189349112426,1.8934911242603552,,4.319526627218934,0.4733727810650888,0.07692307692307693,0.5325443786982248,0.3550295857988166,0.1183431952662722,15.088757396449704,24.911242603550296,0.8423722491657161,0.15717003078562783,0.8182191897044278,-0.3801420257888855,0.9807766035882327,0.3802006815293771,,0.3272043207167057,-0.5937844172328105,-0.21553037347882126,-0.5780360292210365,-0.779043441452287,-1.0417813957928965,-0.9582891902279251,-1.222087625137414,,,0.05990369373281779
Sven Michel,Paderborn 07,Bundesliga,FW,29.0,1376.0,5.0,1.0,5.6,1.7,5.6,,,27.0,,107.0,21.0,1.4,63.3,12.0,7.0,7.0,360.0,596.0,0.3270348837209302,0.06540697674418605,0.36627906976744184,0.11119186046511628,0.36627906976744184,1.7659883720930232,,6.998546511627907,1.3735465116279069,0.09156976744186046,0.7848837209302325,0.45784883720930236,0.45784883720930236,23.54651162790698,38.98255813953488,1.0134395202238062,-0.30909229512693687,1.4095682215717291,0.14367998217459266,1.6371186975127474,0.27667516708863765,,1.1801725537839098,0.7351273757772526,-0.041077830039780494,-0.1545231171575018,-0.6298826087232287,-0.8135288158111702,-0.28607551755842464,-0.5460179277173475,,,-1.5720516478092625
Cauly Oliveira Souza,Paderborn 07,Bundesliga,"MF,FW",23.0,717.0,2.0,0.0,1.5,0.7,1.5,,,16.0,,34.0,10.0,0.6,70.0,7.0,6.0,1.0,214.0,359.0,0.2510460251046025,0.0,0.18828451882845187,0.08786610878661087,0.18828451882845187,2.00836820083682,,4.2677824267782425,1.2552301255230125,0.07531380753138076,0.8786610878661087,0.7531380753138075,0.12552301255230125,26.86192468619247,45.06276150627615,0.5964895178966708,-0.885197086120447,0.2908816674756032,-0.12134647522663077,0.395481295922455,0.47347481285494253,,0.3107295795330996,0.5604588251822252,-0.2346979211306243,0.002867820796785452,-0.20150379787433625,-1.036954342522281,-0.022569872048256022,-0.25388879168219164,,,-0.7621182560809704
Kai Pröger,Paderborn 07,Bundesliga,"MF,FW",27.0,2079.0,2.0,6.0,3.3,3.9,3.3,,,77.0,,129.0,41.0,3.6,53.5,22.0,14.0,20.0,531.0,959.0,0.08658008658008658,0.2597402597402597,0.14285714285714285,0.16883116883116883,0.14285714285714285,3.333333333333333,,5.584415584415584,1.774891774891775,0.15584415584415584,0.9523809523809523,0.6060606060606061,0.8658008658008659,22.98701298701299,41.515151515151516,-0.3059332148458492,1.4025956769591195,0.005372957130915439,0.7985759921234736,0.07859334196809627,1.5492766651767496,,0.7299299985383418,1.3276268403935032,0.7244760348684324,0.126595314977637,-0.4148704338743013,-0.539259137988177,-0.3305438984023714,-0.42433707756779543,,,-2.7567303401879575
Abdelhamid Sabiri,Paderborn 07,Bundesliga,MF,22.0,1048.0,4.0,1.0,3.1,0.3,2.3,,,15.0,,16.0,7.0,0.4,79.6,16.0,8.0,18.0,361.0,598.0,0.34351145038167935,0.08587786259541984,0.26622137404580154,0.025763358778625955,0.19751908396946563,1.2881679389312977,,1.3740458015267174,0.601145038167939,0.03435114503816794,1.3740458015267174,0.6870229007633587,1.5458015267175573,31.001908396946565,51.354961832061065,1.1038462539560383,-0.12878468878545676,0.7807107748288393,-0.8269559688172201,0.45989889413553026,-0.11128984003878221,,-0.6106019232926734,-0.40515631854642903,-0.722592483305717,0.8342951393370198,-0.2974176890638442,-0.08208881128839644,0.30647180720120265,0.04842593926682154,,,0.3983833201267304
Sebastian Schonlau,Paderborn 07,Bundesliga,DF,24.0,2070.0,2.0,0.0,1.6,0.2,1.6,,,14.0,,3.0,1.0,0.0,89.8,43.0,40.0,138.0,1107.0,1785.0,0.08695652173913043,0.0,0.06956521739130436,0.008695652173913045,0.06956521739130436,0.6086956521739131,,0.13043478260869565,0.043478260869565216,0.0,1.8695652173913044,1.7391304347826086,6.0,48.130434782608695,77.60869565217392,-0.30386771941273805,-0.885197086120447,-0.4552630067787459,-1.0208787147915253,-0.43266947710632153,-0.6629855237716914,,-1.0065529573266847,-1.2284306841051438,-1.1317391512350055,1.6659485348819878,1.228884377348818,2.912507353472793,1.667829599592211,1.309811474579439,,,1.6314162448474137
Dennis Srbeny,Paderborn 07,Bundesliga,"FW,MF",25.0,1119.0,5.0,1.0,2.9,0.5,2.9,,,14.0,,42.0,7.0,0.6,62.9,6.0,3.0,9.0,220.0,393.0,0.40214477211796246,0.08042895442359249,0.23324396782841822,0.040214477211796246,0.23324396782841822,1.126005361930295,,3.3780160857908843,0.5630026809651475,0.04825737265415549,0.48257372654155495,0.24128686327077747,0.7238605898123325,17.694369973190348,31.60857908847185,1.4255666229620545,-0.17677868361189486,0.5734494809873344,-0.6627628154039518,0.7091051295665741,-0.24295730542049138,,0.027438504266560075,-0.46146525823110546,-0.5569593818115548,-0.6619041102954778,-0.9440510540969197,-0.6346868133937525,-0.7511977624290259,-0.9003077432704931,,,-1.6204058801512498
Christian Strohdiek,Paderborn 07,Bundesliga,DF,31.0,1363.0,1.0,2.0,1.0,2.1,1.0,,,5.0,,2.0,9.0,1.2,75.2,22.0,25.0,92.0,404.0,870.0,0.06603081438004402,0.13206162876008803,0.06603081438004402,0.13866471019809246,0.06603081438004402,0.3301540719002201,,0.13206162876008803,0.5942773294203962,0.07923697725605282,1.4526779163609684,1.6507703595011005,6.074834922964049,26.676449009537784,57.4468085106383,-0.4186868375168927,0.2780020223271976,-0.47747654705059983,0.45582563732002856,-0.4573244283277126,-0.8891466057938787,,-1.006034988760904,-0.41529500493073584,-0.18797016813179018,0.9662670928207909,1.1006996042816226,2.9628195195432006,-0.03731128949583124,0.3411144892593842,,,-0.1335132356351318
Sebastian Vasiliadis,Paderborn 07,Bundesliga,MF,21.0,2808.0,1.0,1.0,1.6,2.5,1.6,,,48.0,,53.0,27.0,1.7,76.4,45.0,34.0,50.0,830.0,1470.0,0.032051282051282055,0.032051282051282055,0.05128205128205129,0.08012820512820513,0.05128205128205129,1.5384615384615385,,1.6987179487179487,0.8653846153846154,0.05448717948717949,1.442307692307692,1.0897435897435896,1.6025641025641026,26.602564102564106,47.11538461538462,-0.6051321446518001,-0.6028893252917185,-0.5701717609222252,-0.2092642933773314,-0.5602074424034601,0.09193537049303858,,-0.5072301531436305,-0.01506374150168083,-0.4827579336577083,0.9488622611020955,0.28681291465542463,-0.04392684052045123,-0.043183586480637685,-0.15526856809729728,,,0.011549461390831253
Leopold Zingerle,Paderborn 07,Bundesliga,GK,25.0,2520.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,82.5,1.0,0.0,7.0,804.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,28.71428571428571,45.857142857142854,-0.7809971644614049,-0.885197086120447,-0.8924768030319841,-1.1196784414716767,-0.917935881651532,-1.1572143106644281,,-1.048081848806633,-1.2926169313232312,-1.1317391512350055,-1.411889195434668,-1.2940881235982955,-0.9532673870693938,0.12465389158076398,-0.21572198644332272,,,0.7489515046061409
Ben Zolinski,Paderborn 07,Bundesliga,"FW,MF",27.0,1210.0,3.0,2.0,2.9,1.3,2.7,,,18.0,,77.0,14.0,1.9,75.3,9.0,8.0,4.0,317.0,503.0,0.2231404958677686,0.1487603305785124,0.21570247933884298,0.09669421487603307,0.20082644628099175,1.3388429752066116,,5.727272727272727,1.0413223140495866,0.14132231404958678,0.6694214876033058,0.5950413223140496,0.2975206611570248,23.57851239669422,37.413223140495866,0.44337219659323196,0.42508422364330484,0.4632021323544767,-0.021041811321726903,0.4829700765112679,-0.0701443815249138,,0.7754140225401899,0.24467021279261758,0.5515105288906123,-0.34830877989687076,-0.4308562100511012,-0.921318835494665,-0.2835321291214908,-0.6214181157976859,,,-0.12142467754963558
Juan Bernat,Paris S-G,Ligue 1,"DF,MF",26.0,1388.0,0.0,4.0,0.4,3.1,0.4,,,44.0,,129.0,14.0,2.3,90.1,27.0,10.0,26.0,718.0,1290.0,0.0,0.25936599423631124,0.025936599423631124,0.2010086455331412,0.025936599423631124,2.8530259365994235,,8.364553314121038,0.9077809798270894,0.14913544668587894,1.750720461095101,0.648414985590778,1.6858789625360229,46.556195965417864,83.64553314121038,-0.725961635448117,1.7158391358040859,-0.6697899961562388,1.3275175318386752,-0.6724858910594961,0.9444825321064975,,1.511662746008714,0.11215838068639468,0.8369076452561423,1.402954996219311,-0.40990520697211835,0.07822863644789342,1.075396334474294,1.6212683259487906,,,1.4188803324776598
